Unnamed: 0,Date,Team,Acquired,Relinquished,Notes
,2024-11-20,Hawks,• Jalen Johnson,,returned to lineup
,2024-11-20,Pacers,• Myles Turner,,returned to lineup
,2024-11-20,Pelicans,,• Brandon Ingram,placed on IL with bilateral sprained ankles
,2024-11-20,Pelicans,,• Trey Murphy III,hamstring injury (DTD)
,2024-11-20,Rockets,• Cam Whitmore,,activated from IL
,2024-11-20,Suns,• Jusuf Nurkic,,activated from IL
,2024-11-20,Thunder,• Isaiah Hartenstein,,activated from IL
,2024-11-20,Warriors,,• De'Anthony Melton,surgery on left knee to repair ACL (out indefinitely)
,2024-11-20,Warriors,• Kevon Looney,,activated from IL
,2024-11-21,76ers,,• Paul George,placed on IL with bruised left knee
,2024-11-21,Hornets,,• Miles Bridges,bruised right knee (DTD)
,2024-11-21,Jazz,,• Jordan Clarkson,placed on IL with plantar fasciitis in left foot
,2024-11-21,Kings,• DeMar DeRozan,,activated from IL
,2024-11-21,Kings,• Domantas Sabonis,,activated from IL
,2024-11-21,Mavericks,,• Luka Doncic,placed on IL with right wrist injury
,2024-11-21,Nuggets,,• Vlatko Cancar,sprained left knee (DTD)
,2024-11-21,Pelicans,• Trey Murphy III,,returned to lineup
,2024-11-21,Raptors,,• Bruno Fernando,placed on IL with sprained right ankle
,2024-11-21,Raptors,,• Immanuel Quickley,placed on IL with torn UCL in left elbow
,2024-11-21,Raptors,• Ja'Kobe Walter,,activated from IL
,2024-11-21,Raptors,• Scottie Barnes,,activated from IL
,2024-11-21,Timberwolves,,• Mike Conley Jr.,placed on IL with sprained left toe
,2024-11-21,Wizards,• Bilal Coulibaly,,activated from IL
,2024-11-22,76ers,,• Joel Embiid,sore knee (DTD)
,2024-11-22,Blazers,,• Sterling Henderson / Scoot Henderson,quadriceps injury / back injury (DTD)
,2024-11-22,Blazers,• Anfernee Simons,,activated from IL
,2024-11-22,Bucks,,• A.J. Johnson,placed on IL with Achilles tendinitis
,2024-11-22,Bucks,,• Liam Robbins,placed on IL with sore left heel
,2024-11-22,Celtics,,• Al Horford,illness (DTD)
,2024-11-22,Grizzlies,• John Konchar,,activated from IL
,2024-11-22,Hornets,,• Tre Mann,sore lower back (DTD)
,2024-11-22,Lakers,,• Quincy Olivari,sprained right ankle (DTD)
,2024-11-22,Lakers,• Rui Hachimura,,activated from IL
,2024-11-22,Nets,• Cameron Thomas / Cam Thomas,,returned to lineup
,2024-11-22,Nets,• Nicolas Claxton / Nic Claxton,,activated from IL
,2024-11-22,Pelicans,,• Yves Missi,shoulder injury (DTD)
,2024-11-22,Pelicans,• Brandon Ingram,,activated from IL
,2024-11-22,Pelicans,• Jordan Hawkins,,activated from IL
,2024-11-22,Pistons,,• Cade Cunningham,placed on IL with hip injury
,2024-11-23,Bucks,• Liam Robbins,,activated from IL
,2024-11-23,Bucks,• Ryan Rollins,,activated from IL
,2024-11-23,Bulls,,• Julian Phillips,placed on IL with illness
,2024-11-23,Cavaliers,• Darius Garland,,returned to lineup
,2024-11-23,Cavaliers,• Sam Merrill,,returned to lineup
,2024-11-23,Heat,• Jaime Jaquez Jr.,,returned to lineup
,2024-11-23,Jazz,,• Kyle Filipowski,placed on IL with sprained right ankle
,2024-11-23,Jazz,• Jordan Clarkson,,activated from IL
,2024-11-23,Jazz,• Walker Kessler,,activated from IL
,2024-11-23,Rockets,,• Steven Adams,placed on IL with right knee injury
,2024-11-23,Spurs,,• Keldon Johnson,placed on IL with tightness in right hamstring
,2024-11-23,Spurs,• Victor Wembanyama,,activated from IL
,2024-11-23,Warriors,,• Jonathan Kuminga,illness (DTD)
,2024-11-24,76ers,,• Joel Embiid,placed on IL with sore knee
,2024-11-24,Blazers,,• Donovan Clingan,sprained left knee (DTD)
,2024-11-24,Cavaliers,• Isaac Okoro,,activated from IL
,2024-11-24,Celtics,,• Luke Kornet,placed on IL with tightness in right hamstring
,2024-11-24,Celtics,• Al Horford,,returned to lineup
,2024-11-24,Grizzlies,• Marcus Smart,,activated from IL
,2024-11-24,Hornets,,• Grant Williams,placed on IL with torn ACL in right knee (out for season)
,2024-11-24,Nets,,• Dorian Finney-Smith,placed on IL with sprained left ankle
,2024-11-24,Raptors,,• Dennis Schröder,sore right ankle (DTD)
,2024-11-24,Raptors,• Bruno Fernando,,activated from IL
,2024-11-24,Thunder,,• Alex Caruso,placed on IL with right hip injury
,2024-11-24,Thunder,,• Ousmane Dieng,placed on IL with fractured right ring finger
,2024-11-24,Wizards,,• Jordan Poole,placed on IL with sore left hip
,2024-11-25,Blazers,,• Kris Murray,bruised sternum (DTD)
,2024-11-25,Blazers,,• Sterling Henderson / Scoot Henderson,placed on IL with quadriceps injury / back injury
,2024-11-25,Celtics,,• Al Horford,illness (DTD)
,2024-11-25,Celtics,• Kristaps Porzingis,,activated from IL
,2024-11-25,Grizzlies,,• Ja Morant,bruised left knee (DTD)
,2024-11-25,Jazz,,• Jordan Clarkson,placed on IL with foot injury
,2024-11-25,Kings,,• Isaiah Crawford,sprained left ankle (DTD)
,2024-11-25,Kings,• Malik Monk,,activated from IL
,2024-11-25,Knicks,• Miles McBride,,activated from IL
,2024-11-25,Magic,,• Jalen Suggs,placed on IL with sore left hamstring
,2024-11-25,Mavericks,,• Klay Thompson,placed on IL with plantar fasciitis in left foot
,2024-11-25,Mavericks,,• Quentin Grimes,placed on IL with illness
,2024-11-25,Nets,,• Nicolas Claxton / Nic Claxton,placed on IL with sore lower back
,2024-11-25,Nets,,• Noah Clowney,placed on IL with sprained left ankle
,2024-11-25,Pacers,,• Johnny Furphy,sprained left ankle (DTD)
,2024-11-25,Pelicans,,• Brandon Ingram,placed on IL with sore right calf
,2024-11-25,Pelicans,• C.J. McCollum,,activated from IL
,2024-11-25,Pelicans,• Yves Missi,,returned to lineup
,2024-11-25,Raptors,,• Gradey Dick,strained left calf (DTD)
,2024-11-25,Raptors,• Dennis Schröder,,returned to lineup
,2024-11-25,Suns,• Bradley Beal,,activated from IL
,2024-11-25,Suns,• Kevin Durant,,activated from IL
,2024-11-25,Thunder,• Isaiah Joe,,activated from IL
,2024-11-26,Blazers,,• Matisse Thybulle,sprained right ankle (DTD)
,2024-11-26,Blazers,,• Robert Williams III,placed on IL with concussion protocol
,2024-11-26,Bucks,,• Giannis Antetokounmpo,knee injury (DTD)
,2024-11-26,Bucks,,• Tyler Smith,placed on IL with illness
,2024-11-26,Bucks,• A.J. Johnson,,activated from IL
,2024-11-26,Bulls,• Julian Phillips,,activated from IL
,2024-11-26,Heat,,• Dru Smith,placed on IL with knee injury
,2024-11-26,Heat,• Terry Rozier,,returned to lineup
,2024-11-26,Kings,,• DeMar DeRozan,placed on IL with lower back injury
,2024-11-26,Kings,,• Trey Lyles,placed on IL with strained right calf
,2024-11-26,Lakers,• Jaxson Hayes,,activated from IL
,2024-11-26,Lakers,• Quincy Olivari,,returned to lineup
,2024-11-26,Magic,,• Gary Harris,placed on IL with hamstring injury
,2024-11-26,Magic,• Jalen Suggs,,activated from IL
,2024-11-26,Magic,• Wendell Carter Jr.,,activated from IL
,2024-11-26,Nets,,• Cameron Thomas / Cam Thomas,placed on IL with strained left hamstring
,2024-11-26,Spurs,• Keldon Johnson,,activated from IL
,2024-11-27,76ers,,• Caleb Martin,placed on IL with sore back
,2024-11-27,Blazers,,• Jerami Grant,knee injury (DTD)
,2024-11-27,Blazers,• Deandre Ayton,,activated from IL
,2024-11-27,Blazers,• Sterling Henderson / Scoot Henderson,,activated from IL
,2024-11-27,Bulls,,• Jalen Smith,placed on IL with sprained left ankle
,2024-11-27,Bulls,• Lonzo Ball,,activated from IL
,2024-11-27,Clippers,,• Kobe Brown,placed on IL with sore back
,2024-11-27,Heat,,• Kevin Love,placed on IL with back spasms
,2024-11-27,Heat,• Dru Smith,,activated from IL
,2024-11-27,Jazz,,• John Collins (Martin),placed on IL with bruised left knee
,2024-11-27,Knicks,,• Tyler Kolek,illness (DTD)
,2024-11-27,Lakers,,• Jaxson Hayes,placed on IL with bruised ankle
,2024-11-27,Mavericks,,• Daniel Gafford,placed on IL with illness
,2024-11-27,Mavericks,• Quentin Grimes,,activated from IL
,2024-11-27,Nets,,• Jalen Wilson,tightness in right calf (DTD)
,2024-11-27,Nets,• Dorian Finney-Smith,,activated from IL
,2024-11-27,Pacers,• Johnny Furphy,,returned to lineup
,2024-11-27,Pelicans,,• Dejounte Murray,surgery on hand (out indefinitely) (date approximate)
,2024-11-27,Pelicans,,• Jamal Cain,sprained right ankle (DTD)
,2024-11-27,Pelicans,,• Trey Murphy III,bruised left knee (DTD)
,2024-11-27,Pelicans,• Dejounte Murray,,activated from IL
,2024-11-27,Pistons,,• Tobias Harris,placed on IL with left hip impingement
,2024-11-27,Raptors,,• Gradey Dick,placed on IL with strained left calf
,2024-11-27,Rockets,• Steven Adams,,activated from IL
,2024-11-27,Spurs,• Devin Vassell,,activated from IL
,2024-11-27,Thunder,,• Adam Flagler,placed on IL with bruised right hand
,2024-11-27,Timberwolves,,• Joe Ingles,placed on IL with strained left calf
,2024-11-27,Timberwolves,• Mike Conley Jr.,,activated from IL
,2024-11-27,Warriors,,• Stephen Curry,placed on IL with knee injury
,2024-11-27,Warriors,• Jonathan Kuminga,,returned to lineup
,2024-11-27,Wizards,• Jordan Poole,,activated from IL
,2024-11-28,Celtics,• Al Horford,,returned to lineup
,2024-11-28,Hornets,,• LaMelo Ball,placed on IL with strained left calf
,2024-11-28,Knicks,• Tyler Kolek,,returned to lineup
,2024-11-29,Blazers,,• Sterling Henderson / Scoot Henderson,bruised left quadriceps (DTD)
,2024-11-29,Blazers,• Kris Murray,,returned to lineup
,2024-11-29,Bulls,• Adama Sanogo,,activated from IL
,2024-11-29,Bulls,• Jalen Smith,,activated from IL
,2024-11-29,Cavaliers,• Caris LeVert,,activated from IL
,2024-11-29,Celtics,• Luke Kornet,,activated from IL
,2024-11-29,Grizzlies,• Ja Morant,,activated from IL
,2024-11-29,Heat,• Kevin Love,,activated from IL
,2024-11-29,Jazz,• John Collins (Martin),,activated from IL
,2024-11-29,Kings,• Isaiah Crawford,,returned to lineup
,2024-11-29,Mavericks,• Daniel Gafford,,activated from IL
,2024-11-29,Nets,,• Dorian Finney-Smith,placed on IL with sprained left ankle
,2024-11-29,Nets,• Jalen Wilson,,returned to lineup
,2024-11-29,Nets,• Nicolas Claxton / Nic Claxton,,activated from IL
,2024-11-29,Pelicans,,• Jordan Hawkins,sore lower back (DTD)
,2024-11-29,Pelicans,• Trey Murphy III,,returned to lineup
,2024-11-29,Pistons,• Cade Cunningham,,activated from IL
,2024-11-29,Pistons,• Tobias Harris,,activated from IL
,2024-11-29,Raptors,• D.J. Carton,,activated from IL
,2024-11-29,Thunder,• Adam Flagler,,activated from IL
,2024-11-29,Wizards,,• Kyle Kuzma,placed on IL with rib injury
,2024-11-30,76ers,,• Reggie Jackson (Shon),placed on IL with sore right knee
,2024-11-30,76ers,• Paul George,,activated from IL
,2024-11-30,Bucks,• Giannis Antetokounmpo,,returned to lineup
,2024-11-30,Bucks,• Tyler Smith,,activated from IL
,2024-11-30,Clippers,,• Kevin Porter Jr.,placed on IL with sprained left ankle
,2024-11-30,Hawks,,• Bogdan Bogdanovic,placed on IL with right hamstring injury
,2024-11-30,Heat,,• Josh Richardson,illness (DTD)
,2024-11-30,Heat,,• Nikola Jovic,sprained left ankle (DTD)
,2024-11-30,Hornets,• Nick Richards,,activated from IL
,2024-11-30,Pistons,,• Cade Cunningham,left hip injury (DTD)
,2024-11-30,Suns,,• Bradley Beal,placed on IL with left calf injury
,2024-11-30,Suns,,• Jusuf Nurkic,placed on IL with bruised right quadriceps
,2024-11-30,Warriors,• Stephen Curry,,activated from IL
,2024-12-01,Blazers,• Jerami Grant,,returned to lineup
,2024-12-01,Celtics,,• Derrick White,placed on IL with sprained right foot
,2024-12-01,Celtics,,• Jaylen Brown,placed on IL with illness
,2024-12-01,Clippers,• Norman Powell,,activated from IL
,2024-12-01,Heat,,• Kel'el Ware,placed on IL with right foot injury
,2024-12-01,Kings,,• Kevin Huerter,placed on IL with sprained right ankle
,2024-12-01,Kings,• DeMar DeRozan,,activated from IL
,2024-12-01,Lakers,,• Austin Reaves,placed on IL with bruised pelvis
,2024-12-01,Lakers,,• Cam Reddish,illness (DTD)
,2024-12-01,Lakers,,• D'Angelo Russell,placed on IL with illness
,2024-12-01,Mavericks,,• Dereck Lively II,placed on IL with hyperextended right knee
,2024-12-01,Mavericks,,• Kyrie Irving,placed on IL with sore right shoulder
,2024-12-01,Mavericks,,• Naji Marshall,placed on IL with illness
,2024-12-01,Mavericks,• Luka Doncic,,activated from IL
,2024-12-01,Nuggets,• Aaron Gordon,,activated from IL
,2024-12-01,Pacers,• Andrew Nembhard,,activated from IL
,2024-12-02,76ers,,• Andre Drummond,placed on IL with sprained right ankle
,2024-12-02,Bulls,,• Coby White,placed on IL with sprained left ankle
,2024-12-02,Celtics,,• Al Horford,placed on IL with sprained big toe
,2024-12-02,Celtics,,• Jrue Holiday,placed on IL with left knee injury
,2024-12-02,Celtics,,• Kristaps Porzingis,left leg injury (DTD)
,2024-12-02,Celtics,• Derrick White,,activated from IL
,2024-12-02,Celtics,• Jaylen Brown,,activated from IL
,2024-12-02,Hawks,• Bogdan Bogdanovic,,activated from IL
,2024-12-02,Heat,,• Jimmy Butler,sore right knee (DTD)
,2024-12-02,Heat,,• Kevin Love,back spasms (DTD)
,2024-12-02,Lakers,,• Jalen Hood-Schifino,placed on IL with sore left groin
,2024-12-02,Lakers,• Cam Reddish,,returned to lineup
,2024-12-02,Lakers,• D'Angelo Russell,,activated from IL
,2024-12-02,Mavericks,• Kyrie Irving,,activated from IL
,2024-12-02,Nets,,• Ben Simmons,placed on IL with bruised left knee / lower back injury
,2024-12-02,Nets,,• Cameron Johnson,sprained left ankle (DTD)
,2024-12-02,Nets,,• Ziaire Williams,placed on IL with sprained left knee
,2024-12-02,Nets,• Day'Ron Sharpe,,activated from IL
,2024-12-02,Pistons,• Cade Cunningham,,returned to lineup
,2024-12-02,Spurs,,• Tre Jones,placed on IL with sprained left shoulder
,2024-12-02,Timberwolves,,• Rob Dillingham,placed on IL with sprained right ankle
,2024-12-03,76ers,• Caleb Martin,,activated from IL
,2024-12-03,76ers,• Kyle Lowry,,activated from IL
,2024-12-03,76ers,• Reggie Jackson (Shon),,returned to lineup
,2024-12-03,Bucks,,• MarJon Beauchamp,placed on IL with neck spasms
,2024-12-03,Cavaliers,,• Ty Jerome,placed on IL with illness
,2024-12-03,Cavaliers,• Dean Wade,,activated from IL
,2024-12-03,Celtics,• Al Horford,,activated from IL
,2024-12-03,Celtics,• Kristaps Porzingis,,returned to lineup
,2024-12-03,Hornets,• DaQuan Jeffries,,returned to lineup
,2024-12-03,Hornets,• Mark Williams,,activated from IL
,2024-12-03,Jazz,,• Micah Potter,placed on IL with illness
,2024-12-03,Kings,• Kevin Huerter,,activated from IL
,2024-12-03,Mavericks,• Dereck Lively II,,activated from IL
,2024-12-03,Mavericks,• Klay Thompson,,activated from IL
,2024-12-03,Spurs,• Jeremy Sochan,,activated from IL
,2024-12-03,Suns,• Bradley Beal,,activated from IL
,2024-12-03,Warriors,,• Draymond Green,placed on IL with tightness in left calf
,2024-12-04,Bucks,,• Chris Livingston,placed on IL with sprained left ankle
,2024-12-04,Celtics,,• Jayson Tatum,placed on IL with right knee injury
,2024-12-04,Clippers,,• Norman Powell,placed on IL with left hamstring injury
,2024-12-04,Clippers,,• Terance Mann,surgery on left middle finger (out indefinitely)
,2024-12-04,Heat,• Jimmy Butler,,returned to lineup
,2024-12-04,Heat,• Josh Richardson,,returned to lineup
,2024-12-04,Heat,• Kevin Love,,returned to lineup
,2024-12-04,Heat,• Nikola Jovic,,returned to lineup
,2024-12-04,Nets,• Ben Simmons,,activated from IL
,2024-12-04,Nets,• Cameron Johnson,,returned to lineup
,2024-12-04,Nuggets,,• Vlatko Cancar,surgery on left knee (out indefinitely)
,2024-12-04,Pelicans,,• Jordan Hawkins,placed on IL with lumbar spine injury
,2024-12-04,Spurs,,• Victor Wembanyama,placed on IL with sore lower back
,2024-12-04,Suns,,• Kevin Durant,ankle injury (out indefinitely)
,2024-12-04,Wizards,,• Corey Kispert,sprained left ankle (DTD)
,2024-12-04,Wizards,,• Kyshawn George,sprained left ankle (DTD)
,2024-12-05,76ers,,• Adem Bona,placed on IL with knee injury
,2024-12-05,Bucks,• Khris Middleton,,activated from IL
,2024-12-05,Bulls,,• Lonzo Ball,placed on IL with left knee injury
,2024-12-05,Cavaliers,,• Craig Porter Jr.,illness (DTD)
,2024-12-05,Cavaliers,• Ty Jerome,,activated from IL
,2024-12-05,Celtics,• Jrue Holiday,,activated from IL
,2024-12-05,Grizzlies,,• Luke Kennard,placed on IL with illness
,2024-12-05,Jazz,• Micah Potter,,activated from IL
,2024-12-05,Knicks,,• Cameron Payne,left elbow injury (DTD)
,2024-12-05,Knicks,• Precious Achiuwa,,activated from IL
,2024-12-05,Pelicans,,• Daniel Theis,neck spasms (DTD)
,2024-12-05,Pelicans,• Brandon Ingram,,activated from IL
,2024-12-05,Pelicans,• Herbert Jones / Herb Jones (Keyshawn),,activated from IL
,2024-12-05,Raptors,,• Jakob Poeltl,placed on IL with illness
,2024-12-05,Raptors,• Gradey Dick,,activated from IL
,2024-12-05,Rockets,,• Tari Eason,placed on IL with concussion protocol
,2024-12-05,Suns,,• Ryan Dunn,placed on IL with sore left ankle
,2024-12-05,Thunder,• Alex Caruso,,activated from IL
,2024-12-05,Warriors,,• Stephen Curry,placed on IL with knee injury
,2024-12-05,Wizards,,• Patrick Baldwin Jr.,placed on IL with sore right ankle
,2024-12-06,76ers,• Andre Drummond,,activated from IL
,2024-12-06,Bucks,• MarJon Beauchamp,,activated from IL
,2024-12-06,Bulls,• Coby White,,activated from IL
,2024-12-06,Bulls,• Lonzo Ball,,activated from IL
,2024-12-06,Celtics,,• Kristaps Porzingis,placed on IL with lower leg injury
,2024-12-06,Celtics,• Jayson Tatum,,activated from IL
,2024-12-06,Hornets,,• Tidjane Salaun,placed on IL with sprained right ankle
,2024-12-06,Magic,,• Jonathan Isaac,sore right hamstring (DTD)
,2024-12-06,Spurs,,• Devin Vassell,placed on IL with right foot injury
,2024-12-06,Warriors,• Draymond Green,,activated from IL
,2024-12-06,Warriors,• Stephen Curry,,activated from IL
,2024-12-06,Wizards,,• Malcolm Brogdon,left hamstring injury (DTD)
,2024-12-06,Wizards,• Patrick Baldwin Jr.,,activated from IL
,2024-12-07,Cavaliers,,• Isaac Okoro,bruised left knee (DTD)
,2024-12-07,Celtics,,• Al Horford,placed on IL with sprained left big toe
,2024-12-07,Celtics,• Kristaps Porzingis,,activated from IL
,2024-12-07,Clippers,• Kevin Porter Jr.,,activated from IL
,2024-12-07,Clippers,• Norman Powell,,activated from IL
,2024-12-07,Heat,,• Pelle Larsson,sprained right ankle (DTD)
,2024-12-07,Hornets,,• Moussa Diabate,placed on IL with illness
,2024-12-07,Hornets,,• Nick Richards,placed on IL with sprained right ankle
,2024-12-07,Knicks,,• Karl-Anthony Towns,right knee injury (DTD)
,2024-12-07,Lakers,• Bronny James,,activated from IL
,2024-12-07,Lakers,• Jalen Hood-Schifino,,activated from IL
,2024-12-07,Magic,,• Franz Wagner,placed on IL with torn right oblique muscle
,2024-12-07,Mavericks,,• Jaden Hardy,placed on IL with sprained right ankle
,2024-12-07,Mavericks,,• Maximilian Kleber / Maxi Kleber,placed on IL with illness
,2024-12-07,Nets,• Dorian Finney-Smith,,activated from IL
,2024-12-07,Nuggets,,• Aaron Gordon,placed on IL with strained right calf
,2024-12-07,Nuggets,,• Dario Saric,placed on IL with sprained left ankle
,2024-12-07,Nuggets,,• Jamal Murray,placed on IL with right hamstring injury
,2024-12-07,Pelicans,,• Karlo Matkovic,placed on IL with sore lower back
,2024-12-07,Pistons,,• Ausar Thompson,placed on IL with groin injury
,2024-12-07,Raptors,• Jakob Poeltl,,activated from IL
,2024-12-07,Raptors,• Kelly Olynyk,,activated from IL
,2024-12-07,Spurs,• Devin Vassell,,activated from IL
,2024-12-07,Wizards,,• Alex Sarr,placed on IL with sore lower back
,2024-12-08,76ers,• Joel Embiid,,activated from IL
,2024-12-08,Blazers,,• Duop Reath,sore back (DTD)
,2024-12-08,Blazers,• Sterling Henderson / Scoot Henderson,,returned to lineup
,2024-12-08,Clippers,,• James Harden,placed on IL with sore right groin
,2024-12-08,Clippers,,• Mohamed Bamba / Mo Bamba,placed on IL with left knee injury
,2024-12-08,Grizzlies,,• Desmond Bane,placed on IL with sore left toe
,2024-12-08,Grizzlies,,• Ja Morant,placed on IL with sore back
,2024-12-08,Hawks,,• Bogdan Bogdanovic,bruised quadriceps (DTD)
,2024-12-08,Hawks,,• Jalen Johnson,sore right shoulder (DTD)
,2024-12-08,Hornets,,• Mark Williams,left foot injury (DTD)
,2024-12-08,Hornets,• Nick Richards,,activated from IL
,2024-12-08,Jazz,• Kyle Filipowski,,activated from IL
,2024-12-08,Kings,,• Isaac Jones,illness (DTD)
,2024-12-08,Lakers,,• LeBron James,placed on IL with sore left foot
,2024-12-08,Nets,• Noah Clowney,,activated from IL
,2024-12-08,Nuggets,• Aaron Gordon,,activated from IL
,2024-12-08,Pelicans,,• Brandon Ingram,sprained left ankle (out indefinitely)
,2024-12-08,Pelicans,,• Javonte Green,sore left ankle (DTD)
,2024-12-08,Rockets,,• Fred VanVleet,placed on IL with bruised right knee
,2024-12-08,Spurs,• Victor Wembanyama,,activated from IL
,2024-12-08,Warriors,,• Andrew Wiggins,placed on IL with right ankle impingement
,2024-12-08,Wizards,,• Malcolm Brogdon,placed on IL with left hamstring injury
,2024-12-08,Wizards,,• Patrick Baldwin Jr.,placed on IL with right calf injury
,2024-12-08,Wizards,,• Richaun Holmes,illness (DTD)
,2024-12-09,Knicks,• Cameron Payne,,returned to lineup
,2024-12-09,Knicks,• Karl-Anthony Towns,,returned to lineup
,2024-12-09,Mavericks,,• Brandon Williams (b. 1975-02-27),placed on IL with sprained right thumb
,2024-12-09,Thunder,,• Adam Flagler,fractured right hand (out indefinitely)
,2024-12-10,Clippers,,• Derrick Jones Jr.,placed on IL with right hamstring injury
,2024-12-10,Mavericks,,• P.J. Washington,placed on IL with illness
,2024-12-10,Mavericks,• Naji Marshall,,activated from IL
,2024-12-10,Rockets,• Fred VanVleet,,activated from IL
,2024-12-10,Rockets,• Tari Eason,,activated from IL
,2024-12-10,Thunder,,• Alex Ducas,sprained lower back (DTD)
,2024-12-10,Warriors,,• Moses Moody,placed on IL with patellar injury in left knee
,2024-12-11,Celtics,• Al Horford,,activated from IL
,2024-12-11,Clippers,• James Harden,,activated from IL
,2024-12-11,Hawks,• Bogdan Bogdanovic,,returned to lineup
,2024-12-11,Hawks,• Jalen Johnson,,returned to lineup
,2024-12-11,Pistons,• Ausar Thompson,,activated from IL
,2024-12-11,Raptors,,• Scottie Barnes,placed on IL with sprained right ankle
,2024-12-11,Knicks,,• Ariel Hukporti,placed on IL with sprained left ankle
,2024-12-12,76ers,,• Caleb Martin,placed on IL with right shoulder impingement
,2024-12-12,Bulls,• Patrick Williams,,activated from IL
,2024-12-12,Celtics,,• Jayson Tatum,right knee injury (DTD)
,2024-12-12,Celtics,,• Sam Hauser,placed on IL with right adductor injury
,2024-12-12,Clippers,• Mohamed Bamba / Mo Bamba,,activated from IL
,2024-12-12,Hornets,• Moussa Diabate,,activated from IL
,2024-12-12,Jazz,,• Sviatoslav Mykhailiuk / Svi Mykhailiuk,placed on IL with strained left groin
,2024-12-12,Lakers,,• Jalen Hood-Schifino,strained left hamstring (DTD)
,2024-12-12,Pelicans,,• Jeremiah Robinson-Earl,illness (DTD)
,2024-12-12,Pelicans,• Daniel Theis,,returned to lineup
,2024-12-12,Pistons,,• Jalen Duren,placed on IL with sprained right wrist
,2024-12-12,Spurs,,• Stephon Castle,placed on IL with bruised left shoulder
,2024-12-12,Spurs,,• Zach Collins,placed on IL with bruised lower back
,2024-12-12,Suns,• Jusuf Nurkic,,activated from IL
,2024-12-12,Suns,• Ryan Dunn,,activated from IL
,2024-12-12,Timberwolves,• Rob Dillingham,,activated from IL
,2024-12-12,Wizards,• Alex Sarr,,activated from IL
,2024-12-12,Wizards,• Patrick Baldwin Jr.,,activated from IL
,2024-12-13,76ers,,• Kyle Lowry,lower back spasms (DTD)
,2024-12-13,Blazers,,• Deandre Ayton,illness (DTD)
,2024-12-13,Blazers,• Donovan Clingan,,returned to lineup
,2024-12-13,Bulls,,• Dalen Terry,placed on IL with bruised right knee
,2024-12-13,Bulls,,• Nikola Vucevic,placed on IL with illness
,2024-12-13,Bulls,,• Torrey Craig,placed on IL with allergic reaction
,2024-12-13,Cavaliers,,• Evan Mobley,placed on IL with sprained left ankle
,2024-12-13,Grizzlies,• Desmond Bane,,activated from IL
,2024-12-13,Grizzlies,• Ja Morant,,activated from IL
,2024-12-13,Grizzlies,• Luke Kennard,,activated from IL
,2024-12-13,Hornets,• Mark Williams,,returned to lineup
,2024-12-13,Hornets,• Tidjane Salaun,,activated from IL
,2024-12-13,Jazz,• Jordan Clarkson,,activated from IL
,2024-12-13,Lakers,• Austin Reaves,,activated from IL
,2024-12-13,Nets,,• Cui Yongxi,torn ACL in left knee (out for season)
,2024-12-13,Nuggets,• Jamal Murray,,activated from IL
,2024-12-13,Spurs,,• Keldon Johnson,placed on IL with strained left calf
,2024-12-13,Suns,,• Bradley Beal,placed on IL with right knee injury
,2024-12-14,76ers,,• Jared McCain,surgery on left knee (out indefinitely)
,2024-12-14,Bucks,• Chris Livingston,,activated from IL
,2024-12-14,Celtics,• Jayson Tatum,,returned to lineup
,2024-12-14,Celtics,• Sam Hauser,,activated from IL
,2024-12-14,Mavericks,,• Naji Marshall,illness (DTD)
,2024-12-14,Mavericks,• P.J. Washington,,activated from IL
,2024-12-14,Mavericks,• Maximilian Kleber / Maxi Kleber,,activated from IL
,2024-12-14,Mavericks,,• Maximilian Kleber / Maxi Kleber,placed on IL with fractured rib
,2024-12-15,76ers,,• Joel Embiid,placed on IL with sinus fracture
,2024-12-15,76ers,• Kyle Lowry,,returned to lineup
,2024-12-15,Blazers,• Robert Williams III,,activated from IL
,2024-12-15,Grizzlies,• Zach Edey,,activated from IL
,2024-12-15,Heat,,• Nikola Jovic,sprained left ankle (DTD)
,2024-12-15,Lakers,,• Armel Traore,bruised right quadriceps (DTD)
,2024-12-15,Lakers,• LeBron James,,activated from IL
,2024-12-15,Magic,• Jonathan Isaac,,returned to lineup
,2024-12-15,Pelicans,• Javonte Green,,returned to lineup
,2024-12-15,Pistons,,• Tobias Harris,placed on IL with sprained right thumb
,2024-12-15,Pistons,• Jalen Duren,,activated from IL
,2024-12-15,Raptors,,• Jamison Battle,sprained left ankle (DTD)
,2024-12-15,Spurs,• Stephon Castle,,activated from IL
,2024-12-15,Warriors,• Andrew Wiggins,,activated from IL
,2024-12-15,Cavaliers,,• Jaylon Tyson,placed on IL with illness
,2024-12-16,Bulls,,• Zach LaVine,placed on IL with lower back spasms
,2024-12-16,Bulls,• Nikola Vucevic,,activated from IL
,2024-12-16,Bulls,• Torrey Craig,,activated from IL
,2024-12-16,Cavaliers,,• Craig Porter Jr.,placed on IL with sprained left ankle
,2024-12-16,Cavaliers,• Evan Mobley,,activated from IL
,2024-12-16,Hornets,,• Tre Mann,sore lower back (out indefinitely)
,2024-12-16,Hornets,• LaMelo Ball,,activated from IL
,2024-12-16,Kings,,• Keegan Murray,placed on IL with sore left ankle
,2024-12-16,Kings,,• Kevin Huerter,placed on IL with sprained left shoulder
,2024-12-16,Nuggets,,• Christian Braun,placed on IL with strained lower back
,2024-12-16,Pistons,,• Jaden Ivey,left knee injury (DTD)
,2024-12-18,Bulls,• Zach LaVine,,activated from IL
